password,strength,bcrypt_hash,rounds,time_ms
sy!0=a3dGP;d*G%B`hr:haYo4m',4,$2b$10$/7grF/qe9MEJKjfLOkJVke9Ngk1nuhRYzGt3QZDYpBTCjrvlv1cpS,10,75.674
4Zyh8>$o|;8>Vl~m=F&$7,4,$2b$10$EgdYcvO3mxdgLEgVk.oHeu78QvX1eVQ6l5Uo62sY7B2gzNqydJe/6,10,79.72
BYa>[:VLv{#bN9G]'e;-Y)jMn+]gp,4,$2b$10$cHbFl0rBpwzT4vnM2a29neE9WVaIeavtG7AUbPykbWKa/dGtkVpk6,10,61.161
t2ti:c$^S=(6tH#9,4,$2b$10$9vl0uD8iokNnoXbNpjHnqOnBfaaFpTORQWfwxZ0/Rc3tjqln3rWZG,10,80.488
"bf,<4r7D:;9k*@?:##V[eR2",4,$2b$10$SWoPZTkKD5XpOUa.LEQsKeBQm6qZrwaKnciMbQvznnszkeT0kvx3W,10,61.171
"Vo}ZW$""aSb4p/y0U&2C",4,$2b$10$H5AtLPm6kZ3aBGYyzyCcSeU/DpKypLO0nPU/NwotB.VYBjpYtCnSq,10,77.389
"W""{]Eu&7a-$MzvX%Q",4,$2b$10$zVxFb.HIpYCYn6cK6l2gpuANNdL.acjB/F8HV4txqIkAURG.HF2SO,10,76.055
c-U%Btg?7h/#y14!d<ON^,4,$2b$10$h8ymHMYdNude3XI46Ce7oe0iW5bSYq8Av2FMfVAXHY6dhRhcMj2tW,10,61.166
5ByRN7qfUM^Lag*=,4,$2b$10$YBgXQTOBnzVp8TVsEErO9O6ggqsWd8CtY36C2BqQpKFzmRSEjtBgS,10,71.8
0eUW]Mv8hF@SVm^sST,4,$2b$10$U59vIFmn5V9rTemarTqG6.9g14WE0MIUsxQYhC6BxvF7yqKRY3GdW,10,71.384
)jWQ7x~CK+g}6\<RS,4,$2b$10$moZpITVlMo40HDXuixBPCe0zn6KZjHJuFU5EdUzIMfzG91KvGRMSm,10,61.169
MEe>|(D<HZxMDl9o/n5\v2jJ7y,4,$2b$10$gPaTPGlvgLmhkLmDFyfMf.fvFM2GY4WR/fowg9zyxAWkobMdx2gI2,10,66.482
"5VkF8=LB$V+Kab#\Y""q{",4,$2b$10$vqHIAbrQR/vCI2sp08G11e2jt6W2THUGmiHDjg3yE/nV6HXMJ6mb2,10,72.459
"""@IX2-/Q{0Jjxl{##WElRk~",4,$2b$10$1C0B3IP4dRREWO7emWSRG.X0rqZP1c4ixVl9gdT710xUzJuhGhme6,10,85.787
",MkcPKzGVXkMR#l@u*F\""az",4,$2b$10$K49YCRpe1sDHV4p5KSl0huepiIcYXhdcDhSY0RbuwdFzl7ngJRiPW,10,61.17
ug|Gc7JC+hv.|%q-r{|Ta_fv,4,$2b$10$uHQVMeWp6N9UIaU0o8GMXu6kA5L1mRZy3euTqun3J2uIhntAd6UZG,10,61.162
f?>I=$lg/XH>LHRqWD_[g,4,$2b$10$0CENBSngPCMdAGhGwAXBvOCnTeH4kYlQnzzVkZzjZCohfbTJFn1wK,10,68.894
"D[bnEE-!C.@gvh9""Xd",4,$2b$10$6SyDb2FBRSDd2q7dT.ga1Ok1FNcf1kyT6/ofZbJMG6ZILieR7h6zu,10,69.67
");?AUk^j)kW""sVfp/hr+U^\^L",4,$2b$10$uulR9L5NcA2pse53jebBWOc5SH1nmTtVA7jY9IMuBvxKGM6TKGRGK,10,62.674
45Z#&Gs~blOTGyK{CZaO8oB>>U,4,$2b$10$.H8DvMtOVc/G/tqXioQgQ.D09yEsHfFiPoM9c7pBsbumKfWaIM1T6,10,65.023
"&QeGzvvK_YB;itz,",4,$2b$10$avwcp8W5Fjgxxg9SPGPZ0uPL8TuhBQJgP5WTfxvG0.rRl337WLHdO,10,69.573
T(Il'?suvX6\`/cFJE,4,$2b$10$QKbBsO.zY/otDIhCj46svOtZ5lAQq9vJOewFNB1O52Gw048yhasl2,10,70.4
T00Tif'm*`.s[.ptlDE@cea,4,$2b$10$dMpH1thIkf/qTpL3RmWwvO2Y.1q.ohKKXnrWjfUAESh3nbsVzkuF2,10,62.964
"Tt8t2xHrN\,~=-}VF",4,$2b$10$gEyLR2hX/sZPlXV.vFvk0eO1AxhUpzRKFSamqEYwx6neaPT.iLfxe,10,67.38
"8H$db(sM)eXdzz9(N#+/L,",4,$2b$10$jGfo0UCOBcNDE5iwtdV.kuK5WCxKCL/NGvr9gObZEjl0VM1s1hHEO,10,64.28
7E'Q;p}T[/6+Q.7g#v(K#3,4,$2b$10$5vZhpDFh1paynzgfv4SkCuZSmHcSeoTP6BYFh4k3ixSazvKwYIgx6,10,71.224
"GA9aPw7`v9+VA""J9N]3hO@'oqT",4,$2b$10$lfM9xADZd9UpbCW2PBo4d.RZIlNXg58rPHhNGj2qvWjRH.KBPkQUm,10,66.422
"|c-#@58I<O{2z`8D,5;F""JD%dZF$WS",4,$2b$10$PGMNJOm.gtdeDwlm1FvtkOCl.xKbHaloA3jdW5xrtDucNeaF/YSXu,10,67.698
"Ss{BLEl""`II0:stVF=D]EijDo/VPWt",4,$2b$10$CdEjkThMPI4qF8Ytcttlc.4DtScwh/Sdy9SNEmZ71bIcSWTkLi7ru,10,68.264
r2BZ@{E`L/nB<FS/Ri(VF?}6h,4,$2b$10$s/Ce8OtWFo2hfc71t4Z.Uu6S3MNxiH2z3KktEp9sYDLd.BKF7Slhm,10,66.197
"\)!N4@,U,d)/,y]&u"";\Is?.IgI)r7/",4,$2b$10$8T/lV6LMM9AlRtQQLFwHpeWsxeNDBKaHe4V0HctzeoFxEe/Y4hcjW,10,69.784
;o-myWFsy(P85%`i2:,4,$2b$10$fDGMw19b2fRoB9zL33jSlejUsv0Or0us5YLfqdHj/GUHJulhbYbJ.,10,69.567
X8qKimg2b}LdbvBRD,4,$2b$10$b/VEnB78qbrVM8XfmZhPG.pwLHbzlJYCQ4k/IuTOcJE10YK73m5mm,10,65.464
6nUd8\diPl~2w1\PW:_1,4,$2b$10$8n0jxxYLsSuvFZv2lQF3eOLwPLAnsZgpCRrqBQf4yt9./E7bpV3F2,10,64.361
)CZ&yH5pUx7c}(3g(ArMTYz9V@?fG<l,4,$2b$10$NzWw5uUEgdh1pGmKPxdVe.bAnN22pUF0sm9hY1fcoLmJ2ELM5zSHW,10,69.695
"fLP}~=]]:""((I>&h3d^Z)q",4,$2b$10$MHsvXj6tJS3G/MdmbYbzTuIAVQyb0DCzqjGD6yrCd3wbndiuzePlq,10,69.233
#P8y'g(;/[UG~B>MitHt,4,$2b$10$k30lHeCvGQdYMCgGsJOHXeKA7otP3m11opX3fFEXVgNgFHVZLu6au,10,73.526
A!/TBSFb[I?{.q~{U/9@S?Krt,4,$2b$10$c/VUtxt1yCqdTy4Fgv36xe3NxrgW.qZ2vnXvOjGYLIWHHttIeZDSC,10,81.896
"@.,sB:a+}pEzN0Xy:",4,$2b$10$80dr2Feqoo3iHf4jucw/7uv5MDoMahBXfhsB3km9sy/aRK.B8EXvy,10,61.172
"I+|~&f~u(d,BA~M`5/<i",4,$2b$10$sjRUQgJHat1mjuCWTCUozuUtEnCkrKTAGERsrf5wSBYmYww0dCDkW,10,66.968
heyxIo]|ev&JPoZ|IJL)tt,4,$2b$10$LYqRJ4VrjL85vkHiu5ywfOUasKS81tSfJESImL4pjDlbWFOv96Q8u,10,73.995
"}w$]NTErY""AGx{W:$E~m",4,$2b$10$xbxkgGkFvC6Y3m7ANDoPeufvUN7EMwWEzK3tzzAJ4y7Eo58N1LmX2,10,70.314
"t#:JQW8""FM.""`;2)$8hj52*N}",4,$2b$10$Fy7s7A5602inSG44YJbvi.Bg7INxdk4vzIB2sTY2dn4etqAW3b.Ee,10,70.75
ge!BA&P~Z-~YQ>(`@Aq},4,$2b$10$3FY0pwBNCe2oMpafNBB3CO3/eXz6m4BPx6IMmsmY8FHV2nczgyeWK,10,84.275
"""@bV?>T6TWH`QkC%Q$I}-Owi&",4,$2b$10$Rzbn.9Clb4hyvhr8wiRSDOnDWOt9E.nYizobJTz7JSm8ZUZNcZI5K,10,61.159
UEqXxUssF*v<9/3_NWV2'lq@wk(gea{W,4,$2b$10$Yuz.ej9JwBmLmAPwPandAOT6ugSIbG7JHikG0OoDZhpvvZAxri4VS,10,74.846
"fx|VlT,8peVnZTM[]",4,$2b$10$ncJNXUzBG.cu9N7qIncw9OOq6m5N7m9aXD14r2rQwyecH23Q3SqqS,10,66.766
9zKNf!MFE:Z04_{#}LI/T&_K+sh8/,4,$2b$10$6doRePKJ3HXdvczHdNzdSO6x.JMrsqtn4u/aZ2yPmy4DVqPcTUtey,10,64.546
Qv9gLr.M]V}Emjb0,4,$2b$10$j7AoXlnTH9arLK4UyKnGNOpXLQmw1Q.VeYN9cpVbHJsdmREUzIz2K,10,68.444
]E'E-@GS7u7-|qD!+!E=%,4,$2b$10$aJf0H3NIWzOQvCG8lmZ2VelMzlkn6SzgFI6YVcPuV0v5gkjwa7uAC,10,77.13
"UIrM?,wfIA#iWZMh}d_gwL'8XKcu~",4,$2b$10$3bePYfKbO9M7KcNp8iYD1uvS.gBHvra9p9FdcmYZyJSrTi5E3zn4G,10,84.78
"~XHd]@\7a^vg=d\I\_lx)aXOJ7""./U",4,$2b$10$TGG2xhJjNpUGwmRGcF0uhuYWN9nyCMTNLN9A8LDTZhDPqfHQsPAE6,10,65.096
0hXjWxW2bk#cZ%UO48,4,$2b$10$Xli1.tLXFg6b6QzYcPd33O0ze9rgehVQtLw5jvxZxUk5qk7eTWyOO,10,79.535
&9Qk`~^AI[(N$)Z5O`&Z%@@%oBz;,4,$2b$10$5AIDuIQ.RTdPvIsC.TtO1O7Elcf/3iyPr3XfdjtxqgAcRQMnTmRKW,10,63.633
"D/X7,iffyeFW)\XFp|UV>UZ5e]",4,$2b$10$thVfoSCgiMxVrnydXFuwIeB9zBncXi6cKfcW0cPrS4u9hsTI2kh1.,10,78.988
"k&-q]iz-v8i,j;+%Q[l1qWxah6M`-",4,$2b$10$Ffa4bD3nsAuZ1PaTKBoFoOcTRz12/sAdslYNDFzCZAboZnOKuBzfa,10,61.171
n5/2Xa]AY46&oVjg#2-Z,4,$2b$10$Kk3Hf5/x9Q4pLj3FP1zmH.wUGa2GtT/vlvchnQ7VGKv0e/pi63gGu,10,67.467
"BuPLcGmd!""8+'I|Q\CjOeh]""",4,$2b$10$3B5Z6Q//bOkwaeryv8AMN.mP0sjiJMUv767/ZdIR5XSF18vT3B6cW,10,67.411
uepRPj/g!b)dK&wY?,4,$2b$10$OUFzRzlO4tOc12yMefFLo.LBbsCnc0ilIKpMVV1GZ.XohqinpSrTC,10,72.359
E0X{*1Lsv(581f<Y,4,$2b$10$ko7QGrklh84hU922NeEUy.May4okm4N4aMlihjccfu8NAP92sRBae,10,66.55
l@>#{evQ:1YcQYU=GI,4,$2b$10$NZ7cqnDXplS4iG7DldxNvOOWMjEkSaa4BcTGMB/v6k93zoI64xIwi,10,64.295
eNn`U%B4SZJp;U`3T?&8zI*,4,$2b$10$SSYSHHjJlfLi77dnkTzzT.yt0S8DMSGRwMT/RBB0C.PPzzHbWVXr2,10,67.562
;mesqNFn3?}bB+dO~{z?K&5e,4,$2b$10$/0sMvn.1rmlfai6jy1ZWSePWdVY0y3KI6G4i8j6iYp/bEijQOxirK,10,76.023
61$CpFwg7qP02K2_PBJ'ET4i+i,4,$2b$10$/h5hK/oYYxznQ/cfV32e3.Ld6JDooz03ccwm.nzrZzdHCO89482FS,10,64.67
c`Qe$/KC-zNsu)Juym=sg9qx$)!nJ9,4,$2b$10$njTRGvf0ygo.Zq0VNKM9K.38ZRBPjSKq2GdBhkUeTVgh3au7ja9G2,10,65.092
U&]6-T)9qf:9Fxdy+c)t~]E\#mc1J}),4,$2b$10$5uLwUtYWAioAA4tejVVm.eD8Ivvry3l/9eGcGK1ITWX8zbiHTKgZW,10,65.659
"2p8!0)f09t4""{fE(""=[8.kAZNLZ",4,$2b$10$wHL4anFLptfivkEXz/lxrOxoXrT4K36DOpaKRqlmb5INYcgAZX1R6,10,64.207
"dMWO$#Z1@'/mqnC5""^g!yC5khWx!T",4,$2b$10$knFdBicHo7Wih/x.7FKMN.my6V.7jOayPtgAQlX3XP/f1PywEr3Hi,10,65.836
"IWIN9|3UL@s|_Jm,(XJDP4#p{Ry]_",4,$2b$10$U8OKRap21T1TBRl1/CfLHe9UK6h/Arjc2aso49K5YKjbMB8SmxDoO,10,68.395
pvQyl`36t@OsLLo/Q\e\y[t@5a-,4,$2b$10$YhPoaAf0TMHbUUfOWPCshunOYWIEPsI2ufe6V3YgCvxvfKQEFHYCe,10,73.109
gtD^9M-mA4P0'OcbifWOuLS:0#7s}G,4,$2b$10$K7S4cMUnx0GG.QO7gCCwq.GuXjnBnHkHegCNhqhe3W2t3MC7lbZ/6,10,66.445
oov7Ixu[gN}B@|\dSAFwp~[gfPY8M{zb,4,$2b$10$60impyiUsTYMcP4IQhN4NOQUhLC2nOr8WZnq5vmTbKRf6WPYr6l2q,10,65.246
"/8yxN<yia-fbX=|ZKr""",4,$2b$10$6Eulz4lsVzuRvdZB31x15OXXiuBd/VWvaFWWTMR3UUCJZW/.t6Hqi,10,76.926
5IsVBKWEP5s>V2x@-;ry(m)4ag4}L,4,$2b$10$oXC7Bd.GsYmXRrei.CkZLOf4jkWilgFVaxo2ChUme8mUoXaiZwBSu,10,70.439
"U8eG:,AxCDC?gD""Q,y9?c%=68djUlK>",4,$2b$10$wMJhOWzJc9dvnG8HF8UppuP.sF5Sil6vDLABqHiGGXg2qCaQXbwuG,10,72.375
"T,Vr?u7qwn6%Y2KD"")e",4,$2b$10$6hqaxLPdXlgpAsjOp2rWgeRJIRHB0r51dcCwUQJ9luOiTMUjiwh1S,10,69.436
D.[?lJVqz`A-;c=&,4,$2b$10$Re4x3Le5Vt93rJrmizEtcuBl0pLtF826F31PMc96f1.lcqF9bXdPu,10,61.269
\<W&N<7?QrUh?]YGz`6yigDbt,4,$2b$10$M2W0R/KrRCPXzWXDKPRHgu73sWQkI/Uv6ONZ9ipv2SfrOwsznpKGa,10,64.426
#`XES-Ty&OT.uBoC=Tv,4,$2b$10$BE9rBtjLJmG1nvUBTf7DSOj6Xhz.Sckhw.Bislym301rBwojmAzUG,10,72.688
f8KyYvKl2%nU+MrS+4YXvefgO~,4,$2b$10$TICy4j1F/KsnoZ14pYFShujHgSsb9ZH5vl9XeevQ45X9eWJs3lor.,10,64.734
sRTowlgA%>t$VbPg={AFq,4,$2b$10$.9Z8ZsGXG0cnGmXu0/f.OOck97HqRvTbHy.VyM1IuTHvdSzP7o0LS,10,64.558
"_2AfH'W$ox`ex1`UK2)e,.""",4,$2b$10$6BJ95LUohX4qJ7/b/dTScOOkLJSfBBlp0BbqP1zUM7rDjzasFsHgm,10,64.945
MEwY:vH]L#Y*|xAqDD'T#,4,$2b$10$Hw3FNXpNZMNIQTDMAatwJueNPe.1iRG93CZII.fS3VSnAjNVVe9qu,10,64.443
9FLk?kSV.&[Q1z-1]{MeCX`ug')l,4,$2b$10$B7XPvWZeFArbBO741OrYZ.tJnmLSO88HANjcdCdwrIR3cRu8sKA7e,10,71.354
q{*c_Q@AV1>_Zu[=$7ne%F6+,4,$2b$10$ZDWIHWko1Uci206GmeC4XO3qCKuIzKAXg7L53a05uDg/m7/Ync1Xm,10,69.54
"m,dU|?5k@L)u|A;8;",4,$2b$10$5PcGed1TdMCPSYlEMe7tLOFD1tbztPYceCBi3wZYIOlhEGlltM0Ku,10,69.559
"2MQ8xix""WOewqNDIUYbe$*a_",4,$2b$10$ndk5e9JwJlESyQJKFc6fE.YWb2lDyrdFL.n4rZOiQ72VLyeJHdOXS,10,64.907
"48,C4*u<68-T#6u""5jC|ID#6i",4,$2b$10$JOZGianSGrGBf.ftQ1HfFeGkvNHS2XgY3P5Bh7j.2PEapOCKUupvW,10,64.886
'tuu4O0%\UOgB\B~,4,$2b$10$QGJX/ItEH8XN4cdYsTwO9u8vPHVnBK8NCnHUCYrKIyNYDQOMQzS1e,10,67.764
"}H#p[@aDgJtWR""Z-",4,$2b$10$F/QwMlt3a0D5C7cBz6x7h.ikd9K9emCrTgREaLq0uV3ySWUT3XCg2,10,66.182
J[kXquS5p<I(9(oP[i&/[@,4,$2b$10$L1Yb0CMJFSYu4Ld2Gc2LGOu8cr9dSSLXzqo3MbJQK9sYNmo.NklVO,10,67.571
9P7pk~085~@&E2V)VG\wT,4,$2b$10$15PIUtp9zgqmtOFcsItVhO243ZkyN.FEKYGhjP5dnK6IeG280ZxlK,10,67.401
}224=i?Z$ZoQ`x=a_)2m]<WNLW,4,$2b$10$CXRuyR2ewLQZQQBITn6fLult5ztlVbom1X6jEclqlET5j4TqIZwSG,10,63.744
"\LA?dX_,3C^)=uZ/U-q",4,$2b$10$.d/LVO8lmnF6PeEnG.TmZu8wem/sWZIwBATYMnp.cPYUePXxeFibK,10,67.282
"o[~=pS~6#5d""5rVGd&G4;/)",4,$2b$10$yQEOWtQ7YniOSyJrY7mWXOzYzLY7qi4h0OMm8e08dKyqHG.mN3M4m,10,66.739
+%E$Rh'i\g3eqYR\S9AczdaB{,4,$2b$10$A3gy6k1HlZFMCY3.z.VoCe4lDHPBfxZX2UvZMoZJr0yro7n.SVZxK,10,67.389
"tKS)Hrf#w#w{v?:ti6b\B$,i",4,$2b$10$oVFjXeC1IdPh2ZQTBTxw0upspsYYCJwW8Rbj6rs5SBSr1g0gFC1ra,10,64.315
"+)2}]mlE""g@_WY@L{:",4,$2b$10$J4vlXO0b/dfeDIt2igfwmu97ya.NYYMgT57ngVJofkLnW9kX/q8Oi,10,65.75
[jf4b/AZ{.fk:`F4,4,$2b$10$CGjsfX5dZvapfUp9CBi3jeFQaRX7N0A4FmLL0cZxQMwcWmsZTuEfq,10,73.298
MdB{]$[lN2.x<:+oP@/#_;\kC,4,$2b$10$iO3Q5IM5omME/HUBQl5PWuiFWIxVMWJz3Hu4H8LvpdeGZO2HKxila,10,68.314
04CJ@_R_-z6:3aLy'5~v{DGJ#,4,$2b$10$TM/nJ4Pc0Vn8shcsrO9zu.zrRxGg2hsPYEzXTkrzwVkfZld4Np9Z2,10,74.746
"x3y""HBz5W_[+r0FDP'lQ1=>S7Eh#+-F\",4,$2b$10$.S8FRPl9BAyeK.nuSfzjme/eX9fup9WvBInHlo8.D7BFhFMm3tjU.,10,77.164
`V8~/8=387XX+TE@H,4,$2b$10$a7kwkpqEBQRUKucNag8ideIMycEoO4dVdKr2Yj7onWcSXNaaG5rgG,10,64.641
8RLBRBuuN`!k$}Tm-fJ_x-&;QX\o,4,$2b$10$mbm0b/slermCwBfmGmh/1unbgS5WpAdfRYGTWQigbPYqSCUwb55O.,10,63.521
lf{XxKlgy#;ltz(=3-_kNy@LPx7Z(nG=,4,$2b$10$ogsWtAZchYKRKvHCZ8OEoOpK5Te0MVl15Ie8jeR3XvRxMbW9TkgmK,10,78.36
"z]S're""$C'fx?p<f`P;CGO*A?ZPiTH:}",4,$2b$10$JQQJs0ZvPkmdxx5wKX7H2.vvaXkne9LSvn1pHNQqRInETlJyNrepi,10,66.003
Sy7q%cuv>]V]<#%uUXX*q~,4,$2b$10$g7Vci0TQmuUCF1xJgPuSDui7qI/btUC5DTpi75IsJsIuUipNJIXGy,10,80.638
"I.O&/oq,>]_vpy]1j#'[s:6c",4,$2b$10$vyrHq40LVGUs2wCmNmZeCu8dhi07Hj6ng8Koc2.0r60OiwEfoeMvi,10,61.159
"a5.S""}nB/.0N9I_!A$NS@C(AWG'VP?Z",4,$2b$10$oMDHXAn2ibkUgCZCvqQSJ.doYuWq63IDmBYI0pRvRfbMPueH8shDq,10,64.448
"8beQ=US+4.AKI(Y~[)""ck}1(VIJg(Kh",4,$2b$10$p759YOgcRcYRxOlrzQtKceoF.u0rE.A7qIwZDhAm/.rMFHUj9zkWm,10,74.644
gIT7JdqS[S&=PFJ:BB+t(s+,4,$2b$10$l9MEY5qH.ZNaeSs/5s5dnuCTn3jW0A5RkWgnw1.7lke6AOevn6RZu,10,72.671
-k^*r5.9mTB4ry;{=<#@=2rnhFnqJ,4,$2b$10$dVj8mlWl22ybM4NZU6fXTO3u5bEAIeuUNk3DdLY1fs15EXflcHwj6,10,90.997
z+gL]PPVC>^?\waM&,4,$2b$10$0COvfBMtrfYSBhqUgqmlxOznL7VOxeyzYfJozSlR6zeUAEGgUtB6y,10,66.497
;uZ'0fX${hYMapL{P;n\,4,$2b$10$CPESwYtdXjF8XFQhGP3q.e5x13bo3KEarpquL/gonIh5.gs6DZftW,10,65.724
j&{j;TSfuL9+'sz]q<sHj#\JT1,4,$2b$10$4dkfEiYtMXeBSQTJvEFHQu1AToatSUDL9SuDvhQZq/HWYH8u9VPV2,10,79.232
"huWPT0E4""mLOR,d*U.RV",4,$2b$10$RaYW/E32MQfjfulsG0.Tf.fGvwED.prwn/JHQXklCjpJrjymc7oKq,10,64.492
"t45a""sEzx6,aH:[ezCuYU7?^",4,$2b$10$NZD9o9cRiBeW2o1nuxByFu3abMt4e3xI5fKCo9Xdg9BAlBvYpiOhm,10,64.448
SpY~GRNEs(4?pQtVs${?.Tv,4,$2b$10$MbQFjhLDxwbcjd0ETFhP2uupSVEkZ50RnQFhJFRnO1VVQqgNYtgEC,10,65.649
G)gXv_Z>K-jB+nnp1Lx\,4,$2b$10$RtqCRfLA8RjRn1WPx0oq.OApqsqHmUP67wlPgDF.d8n/85VgOwJM6,10,67.793
LIY+9&$]|9Ak?|T.Nm{&da,4,$2b$10$/8A0x.c/b4ka0kkuUz0XluHpipjd6w9uSBpPuLKkjp6a8B2EepQRK,10,65.504
G-jq|%oP]vm=L!p=r$,4,$2b$10$V.LNp5olX6iOX5kAD.CKcORxmHF6FzAAc/.c2kU.XdxA/RWIQ0kra,10,66.057
"D]<V""8F\cD!AJ!!S]8kp#1r%3?pH`axo",4,$2b$10$rw40z0IIhsaZGhNjrDDjNeRW99p94tGvCiUqabjWk6SOeTPsjcfVe,10,67.231
"{RzcL{*EC@tH0,#a",4,$2b$10$ZzEU7EohBYIINzCwjTFvC.Cxg1jnSyvQ4WWBL98F7IvR175VIF7k.,10,68.207
R\{KQCP'v{CY(oX`cL=XdXi4x-,4,$2b$10$zFvaE8QYbA8N/7/FgeB.OOt9UbeNqHR.VRBuiU5ATlatciUDNKF3m,10,77.495
"jm3EyOI/545,z+Z)+o&",4,$2b$10$fNYDNObQDhPQEYCSQLLX2.o.ibanAVn2aX7R1ecEXb4ucXwU6narW,10,65.195
"t}DhMX-9{0""[^@_wQg9O,",4,$2b$10$riJAwjeA4BtbKKawGqsxg.WRTS3FofEJkU7PLpllKI8OhvQn1V3vW,10,66.35
";#00ue!""'1f_Cdzjc^BLv,z]_Y=",4,$2b$10$Q4/r34Og1WMBcyLUYx4HKexR8bzVXCdw6NwYDgChep6dynhwWzwm2,10,72.196
"/=DWwjQdEXL!0ps,9eW1Z",4,$2b$10$hu6H292zrHoLfMAReLC6LOgXp5USOiRP17g.bZkW1IK5nb3K4Taea,10,62.838
"lF^bmZ{""u`N%,QYx~:_alq~x",4,$2b$10$6lxHXbsNytPwdF7Y7yFO9ebStnJOq39BKPod9Z./xSAyuY0cwZ4r.,10,66.494
"`jY,s>%;r#NG^q(`:B8",4,$2b$10$OqYSoeSlF0AcwcxdjJsGNOK/4ohMeguP47UEn5jUSGzQBV9veNdAO,10,62.959
"ad5Y7a|MZ,?0hjbXJ/()?yR\P",4,$2b$10$eGG1P3QCwLL4QnWDXCfcxeDQ.ftMI.T7yO//snLqqzvZ/khYk4AN2,10,64.287
.oA!P+/^(#bxJQ<8,4,$2b$10$LxnUj.jlVRlegIR8VKUtW.ilLsZ04pRFrA9hR0qQMz9z4ctd1HY0S,10,77.643
">Fm#7$~Rk_S7~tw,",4,$2b$10$f.dHDNUu/Jg257a7X.2KEe0k2UQtCtl8YyTL/SqPfu.xDRu83D57m,10,71.103
"/}mOA(QXQiZa#bDa@,BaEWl",4,$2b$10$aH//.I3H/OgNS1OPLXjycOfqlVzn21XZrV7lRJLZ/ye7Pmfo6ta9.,10,73.572
",|v\x8?G=[uP>YBTV)kN?",4,$2b$10$SR.gpI8Q.eWjEGTFkrT8D.iDGUK./R0SIzqpNbcMilY3ChtI6Z/uu,10,64.541
"K;hu,4[V\Zgcp5/s32[",4,$2b$10$I.GYJdtFWEDVKYiYCekKdeWeYPv/Y0laJdpHKzX4Mc3cGGkajGehe,10,67.659
|~m#pEq>/b5T^7FE|s,4,$2b$10$GlW.uaiVk57elrbXWh6R7Ot7hswibuUywE2LBwOeEqXFOKMVjaqGm,10,61.169
?vqs!l}:eOX(@X_rOQhc%}J9S;mS,4,$2b$10$i/JFeUd6Qq7.2lU.umjjsOexa1shEAYSW1Puc46A5kZn.6hD0fhMK,10,80.227
"!;9:d}V,&vBiFKs-q{Y$<4~",4,$2b$10$uwZEDTD7dmeDLmDEIgRyae4i6CVS2AGUt7F1KMa.QUSv8PidOWXk6,10,64.782
"qtZCx,Q6-)9,8""NrkAdmah",4,$2b$10$srHX5FZuiS3WmDplQyWRkuOzKbsipu21j6xRtxVnbgwk8/JeiqrFW,10,67.033
tVySo+Nix4*dW>m4K.:hki$3v5dSo}SX,4,$2b$10$Kw.D.0OMKwjsCaMKeNPW6OzNQp/S4M8oYV5k/k/ujPQGSF72N1ZDK,10,74.475
;VDsCm4}&Z)tk!B<;$c)bH,4,$2b$10$JB89VN0TYIp9z1yLpAmClOLtQoD19gkNBNAQZgo1mEEKyolNI/7wq,10,61.262
",]kJ^b,,CacU)SXZr~_NFy{/",4,$2b$10$cg85tCq2ELx7PZLCiIHOBOK5fLgzP5baI5F7K6yKG0/HVv3VtKMmi,10,72.701
mLA!(6g_pvug6zhS,4,$2b$10$eI4MB1H6ykp2fUKXG8db3eZihHpHDDHS2txiniVPr0iVaCFpLZrYq,10,61.163
&P$:*A:(:\kq*pAPoB>^,4,$2b$10$9/vVzMrIOtYbn80ezB19TO5LlrUztqEqLqhGT.jucRGygimoAIfHi,10,64.731
"VU]GC9nYq'AE<p!g6,bp4z]O,ma/DC@;",4,$2b$10$4afxRcaWe9lWAg6xNdFevuB82BtGqow0wox/61Ywx5upKttIHDwFq,10,68.048
"?c!;C|}Kn3tcn|-v#&Q|""H",4,$2b$10$pI8R35oKV5m.HAMPM/EZS.MUgdIMr0UoDPtl7RPnV2IRzp1oLyyhS,10,75.528
b%v<;ky9O25eM(9~e_cGD(>2H]KH>n,4,$2b$10$MwABW.CKlnYPYLTbsgn04.M2aY/myerZEVy2cpHClo8TtG45AOWuC,10,68.178
%OMnW_H`CFi*0iC<&r4*N$L,4,$2b$10$JPQKvz0IXD44GMqjq/iiZuF1QjEgIim.PzIR4WN3QDVL.LkoIzlpW,10,65.655
"PY9qwF<oq`d'kVjt04a.,`WPm%\stAN",4,$2b$10$Da5gwhoxuoE3vuaHouG.gOwWfxeZOLTnu/cQPowZz.lifR4/Qm4MW,10,70.164
jvyLcN[+2^QCtS#c&2,4,$2b$10$o3ADFyyvjgdNvKQncQbaseMcnG3HZQIWg9Vv/KkLHsRU6pRQ9UUdG,10,68.158
3)g19Xi]%:bi3|&M3O<3`]jjj&XjBL,4,$2b$10$GT3ypbHFqfrL8ywcnzrNZ.g5oWFci7/97SjrmjFTNl67NFI.MK0Su,10,67.7
"HcWrXps2J,/,Xp<Ci~o&8>B",4,$2b$10$wHfJCcTQikSuPSYtNlDHuOjitk0iMr2FgDhcVYKWzXiR5W.CVU3OC,10,69.133
"ZMb*Y6Mtbj:&Fdm175~zcM<]!~Ux,8=&",4,$2b$10$vch0q/JBZu/qNDfHiekIjuoXTt7SJQZm0FFDYqDZ5WS/gz7IFxzGy,10,64.925
